cve,cvss_score,severity,severity_num,port,service,is_public,has_exploit,in_cisa_kev,in_exploitdb,attackVector,attackComplexity,privilegesRequired,userInteraction,gold_risk_score,source
CVE-2018-10583,7.5,HIGH,3,80,openoffice,1,1,0,1,NETWORK,LOW,NONE,NONE,9.5,NVD+ExploitDB
CVE-2013-4035,7.3,HIGH,3,0,unknown,0,0,0,0,ADJACENT_NETWORK,LOW,LOW,NONE,7.3,NVD
CVE-2018-6589,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,7.5,NVD
CVE-2018-9232,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,7.8,NVD
CVE-2018-9336,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-2013-0159,7.1,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.1,NVD
CVE-2013-0185,8.8,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,8.8,NVD
CVE-2013-2049,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,7.5,NVD
CVE-2018-10255,8.8,HIGH,3,0,unknown,0,1,0,1,NETWORK,LOW,LOW,NONE,10.0,NVD+ExploitDB
CVE-2018-10256,8.8,HIGH,3,0,unknown,0,1,0,1,NETWORK,LOW,LOW,NONE,10.0,NVD+ExploitDB
CVE-2018-10257,8.8,HIGH,3,0,unknown,0,1,0,1,LOCAL,LOW,LOW,NONE,10.0,NVD+ExploitDB
CVE-2018-10258,8.8,HIGH,3,0,unknown,0,1,0,1,NETWORK,LOW,LOW,NONE,10.0,NVD+ExploitDB
CVE-2018-10260,8.8,HIGH,3,0,unknown,0,1,0,1,NETWORK,LOW,LOW,NONE,10.0,NVD+ExploitDB
CVE-2018-10642,7.2,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,HIGH,NONE,7.2,NVD
CVE-2018-10645,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-2018-10646,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-2018-10647,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-2017-1255,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,7.5,NVD
CVE-2018-5512,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,7.5,NVD
CVE-2018-5514,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,7.5,NVD
CVE-2018-5517,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,7.5,NVD
CVE-2017-4952,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,7.5,NVD
CVE-2013-6272,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,7.8,NVD
CVE-2018-10657,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,7.5,NVD
CVE-2018-10675,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-2018-1101,7.2,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,HIGH,NONE,7.2,NVD
CVE-2018-10677,8.8,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,8.8,NVD
CVE-2018-1104,8.8,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,8.8,NVD
CVE-2018-8115,8.6,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,8.6,NVD
CVE-2018-10115,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,7.8,NVD
CVE-2018-10577,8.8,HIGH,3,0,unknown,0,1,0,1,NETWORK,LOW,LOW,NONE,10.0,NVD+ExploitDB
CVE-2018-0226,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,HIGH,LOW,NONE,7.5,NVD
CVE-2018-0234,8.6,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,8.6,NVD
CVE-2018-0235,7.4,HIGH,3,0,unknown,0,0,0,0,ADJACENT_NETWORK,LOW,NONE,NONE,7.4,NVD
CVE-2018-0252,8.6,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,8.6,NVD
CVE-2018-0262,8.1,HIGH,3,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,NONE,8.1,NVD
CVE-2018-0287,8.8,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,8.8,NVD
CVE-2018-10666,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,7.5,NVD
CVE-2018-4849,7.4,HIGH,3,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,NONE,7.4,NVD
CVE-2018-10713,8.8,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,8.8,NVD
CVE-2018-10717,8.8,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,8.8,NVD
CVE-2018-10166,8.8,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,8.8,NVD
CVE-2018-10167,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,HIGH,LOW,NONE,7.5,NVD
CVE-2018-10168,8.8,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,8.8,NVD
CVE-2018-10722,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-2018-10641,8.1,HIGH,3,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,NONE,8.1,NVD
CVE-2018-8853,8.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,8.8,NVD
CVE-2018-8857,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-2018-8861,8.7,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,8.7,NVD
CVE-2018-8872,8.1,HIGH,3,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,NONE,8.1,NVD
CVE-2018-9063,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-2018-10746,8.8,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,8.8,NVD
CVE-2018-10747,8.8,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,8.8,NVD
CVE-2018-10748,8.8,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,8.8,NVD
CVE-2018-10749,8.8,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,8.8,NVD
CVE-2018-10750,8.8,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,8.8,NVD
CVE-2018-7494,8.8,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,8.8,NVD
CVE-2018-7507,8.8,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,8.8,NVD
CVE-2018-7509,8.8,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,8.8,NVD
CVE-2013-2233,7.4,HIGH,3,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,NONE,7.4,NVD
CVE-2017-15043,8.8,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,8.8,NVD
CVE-2018-9154,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,7.5,NVD
CVE-2018-10776,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,7.8,NVD
CVE-2018-10777,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,7.8,NVD
CVE-2018-10778,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,7.8,NVD
CVE-2018-10795,8.8,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,8.8,NVD
CVE-2018-1256,8.1,HIGH,3,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,NONE,8.1,NVD
CVE-2018-10796,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-2018-10809,7.8,HIGH,3,0,unknown,0,1,0,1,LOCAL,LOW,LOW,NONE,9.3,NVD+ExploitDB
CVE-2018-10380,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-2018-1239,7.2,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,HIGH,NONE,7.2,NVD
CVE-2018-1247,7.1,HIGH,3,0,unknown,0,1,0,1,LOCAL,LOW,NONE,REQUIRED,8.6,NVD+ExploitDB
CVE-2018-1000168,7.5,HIGH,3,80,nghttp2,1,0,0,0,NETWORK,LOW,NONE,NONE,8.0,NVD
CVE-2018-1000179,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,7.5,NVD
CVE-2017-2594,5.4,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,5.4,NVD
CVE-2018-8897,7.8,HIGH,3,0,unknown,0,1,0,1,LOCAL,LOW,LOW,NONE,9.3,NVD+ExploitDB
CVE-2015-1503,7.5,HIGH,3,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,9.0,NVD+ExploitDB
CVE-2018-10705,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,7.5,NVD
CVE-2018-10827,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,7.5,NVD
CVE-2018-10831,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,7.5,NVD
CVE-2018-10184,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,7.5,NVD
CVE-2018-10830,7.8,HIGH,3,0,unknown,0,1,0,1,LOCAL,LOW,LOW,NONE,9.3,NVD+ExploitDB
CVE-2018-1089,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,7.5,NVD
CVE-2017-18265,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,7.5,NVD
CVE-2017-5175,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,7.8,NVD
CVE-2018-0765,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,7.5,NVD
CVE-2018-0824,8.8,HIGH,3,0,unknown,0,1,1,1,NETWORK,LOW,NONE,REQUIRED,10.0,NVD+CISA_KEV+ExploitDB
CVE-2018-0943,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,REQUIRED,7.5,NVD
CVE-2018-0945,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,REQUIRED,7.5,NVD
CVE-2018-0946,7.5,HIGH,3,0,unknown,0,1,0,1,NETWORK,HIGH,NONE,REQUIRED,9.0,NVD+ExploitDB
CVE-2018-0951,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,REQUIRED,7.5,NVD
CVE-2018-0953,7.5,HIGH,3,0,unknown,0,1,0,1,NETWORK,HIGH,NONE,REQUIRED,9.0,NVD+ExploitDB
CVE-2018-0954,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,REQUIRED,7.5,NVD
CVE-2018-0955,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,REQUIRED,7.5,NVD
CVE-2018-0959,7.6,HIGH,3,0,unknown,0,0,0,0,ADJACENT_NETWORK,HIGH,HIGH,NONE,7.6,NVD
CVE-2018-0961,7.6,HIGH,3,0,unknown,0,0,0,0,ADJACENT_NETWORK,HIGH,HIGH,NONE,7.6,NVD
CVE-2018-1022,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,REQUIRED,7.5,NVD
CVE-2018-1039,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-2018-8114,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,REQUIRED,7.5,NVD
CVE-2018-8120,7.0,HIGH,3,0,unknown,0,1,1,1,LOCAL,HIGH,LOW,NONE,8.5,NVD+CISA_KEV+ExploitDB
CVE-2018-8122,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,REQUIRED,7.5,NVD
CVE-2018-8124,7.0,HIGH,3,0,unknown,0,0,0,0,LOCAL,HIGH,LOW,NONE,7.0,NVD
CVE-2018-8126,8.8,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,8.8,NVD
CVE-2018-8128,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,REQUIRED,7.5,NVD
CVE-2018-8130,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,REQUIRED,7.5,NVD
CVE-2018-8133,7.5,HIGH,3,0,unknown,0,1,0,1,NETWORK,HIGH,NONE,REQUIRED,9.0,NVD+ExploitDB
CVE-2018-8134,7.0,HIGH,3,0,unknown,0,1,0,1,LOCAL,HIGH,LOW,NONE,8.5,NVD+ExploitDB
CVE-2018-8136,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,7.8,NVD
CVE-2018-8137,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,REQUIRED,7.5,NVD
CVE-2018-8139,7.5,HIGH,3,0,unknown,0,1,0,1,NETWORK,HIGH,NONE,REQUIRED,9.0,NVD+ExploitDB
CVE-2018-8145,7.5,HIGH,3,0,unknown,0,1,0,1,NETWORK,HIGH,NONE,REQUIRED,9.0,NVD+ExploitDB
CVE-2018-8147,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,7.8,NVD
CVE-2018-8148,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,7.8,NVD
CVE-2018-8157,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,7.8,NVD
CVE-2018-8158,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,7.8,NVD
CVE-2018-8161,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,7.8,NVD
CVE-2018-8162,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,7.8,NVD
CVE-2018-8164,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-2018-8165,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-2018-8166,7.0,HIGH,3,0,unknown,0,0,0,0,LOCAL,HIGH,LOW,NONE,7.0,NVD
CVE-2018-8167,7.0,HIGH,3,0,unknown,0,0,0,0,LOCAL,HIGH,LOW,NONE,7.0,NVD
CVE-2018-8170,7.0,HIGH,3,0,unknown,0,0,0,0,LOCAL,HIGH,LOW,NONE,7.0,NVD
CVE-2018-8173,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,7.8,NVD
CVE-2018-8174,7.5,HIGH,3,0,unknown,0,1,1,1,NETWORK,HIGH,NONE,REQUIRED,9.0,NVD+CISA_KEV+ExploitDB
CVE-2018-8177,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,REQUIRED,7.5,NVD
CVE-2018-8178,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,REQUIRED,7.5,NVD
CVE-2018-8179,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,REQUIRED,7.5,NVD
CVE-2018-8866,8.8,HIGH,3,0,unknown,0,0,0,0,ADJACENT_NETWORK,LOW,NONE,NONE,8.8,NVD
CVE-2018-2421,5.3,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,5.3,NVD
CVE-2018-2422,5.3,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,5.3,NVD
CVE-2018-2423,5.3,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,5.3,NVD
CVE-2018-6021,7.4,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,7.4,NVD
CVE-2018-10952,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-2018-10953,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-2018-10954,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-2018-10955,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-2018-10957,8.8,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,8.8,NVD
CVE-2018-8061,7.1,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.1,NVD
CVE-2017-18266,8.8,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,8.8,NVD
CVE-2017-6289,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-2017-6293,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-2018-10655,7.8,HIGH,3,0,unknown,0,1,0,1,LOCAL,LOW,NONE,REQUIRED,9.3,NVD+ExploitDB
CVE-2018-7933,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,7.8,NVD
CVE-2018-7941,8.8,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,8.8,NVD
CVE-2018-10972,7.8,HIGH,3,443,free_lossless_image_format,1,0,0,0,LOCAL,LOW,NONE,REQUIRED,8.3,NVD
CVE-2018-10974,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-2018-10975,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-2018-10976,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-2018-10977,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-2018-10706,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,7.5,NVD
CVE-2018-10973,7.5,HIGH,3,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,7.5,NVD
CVE-2018-3612,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-2018-3649,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-2018-10982,8.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,8.8,NVD
CVE-2017-6015,7.8,HIGH,3,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,7.8,NVD
CVE-1999-0783,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-1999-1386,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2000-0338,5.5,MEDIUM,2,0,unknown,0,1,0,1,LOCAL,LOW,LOW,NONE,7.0,NVD+ExploitDB
CVE-2000-0552,5.5,MEDIUM,2,0,unknown,0,1,0,1,LOCAL,LOW,LOW,NONE,7.0,NVD+ExploitDB
CVE-2000-0972,5.5,MEDIUM,2,0,unknown,0,1,0,1,LOCAL,LOW,LOW,NONE,7.0,NVD+ExploitDB
CVE-2000-1178,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2001-1391,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2001-0682,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2000-1198,5.5,MEDIUM,2,0,unknown,0,1,0,1,LOCAL,LOW,LOW,NONE,7.0,NVD+ExploitDB
CVE-2001-1494,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2001-1559,5.5,MEDIUM,2,0,unknown,0,1,0,1,LOCAL,LOW,LOW,NONE,7.0,NVD+ExploitDB
CVE-2002-0788,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2002-0793,5.5,MEDIUM,2,0,unknown,0,1,0,1,LOCAL,LOW,LOW,NONE,7.0,NVD+ExploitDB
CVE-2002-0725,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2002-1682,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2002-1696,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2002-1713,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2002-1739,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2002-1914,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2002-1915,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2002-1946,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2002-1975,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2003-0517,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2003-1564,6.5,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.5,NVD
CVE-2003-0981,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2004-1865,4.8,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,HIGH,REQUIRED,4.8,NVD
CVE-2004-1603,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2004-0342,5.5,MEDIUM,2,21,wftpd_pro_server,1,0,0,0,LOCAL,LOW,LOW,NONE,6.0,NVD
CVE-2004-1464,5.9,MEDIUM,2,0,unknown,0,1,1,0,NETWORK,HIGH,NONE,NONE,7.4,NVD+CISA_KEV
CVE-2004-1901,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2004-1995,6.5,MEDIUM,2,0,unknown,0,1,0,1,NETWORK,LOW,NONE,REQUIRED,8.0,NVD+ExploitDB
CVE-2004-2331,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2005-0406,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2005-0109,5.6,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,HIGH,LOW,NONE,5.6,NVD
CVE-2005-0587,6.5,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.5,NVD
CVE-2005-0824,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2005-1111,4.7,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,HIGH,LOW,NONE,4.7,NVD
CVE-2005-1674,6.5,MEDIUM,2,0,unknown,0,1,0,1,NETWORK,LOW,NONE,REQUIRED,8.0,NVD+ExploitDB
CVE-2005-1880,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2005-1879,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2005-1947,4.3,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,4.3,NVD
CVE-2005-2059,6.5,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.5,NVD
CVE-2005-1916,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2005-2209,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2005-2293,5.5,MEDIUM,2,1521,forms_builder,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2005-2456,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2005-3106,4.7,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,HIGH,LOW,NONE,4.7,NVD
CVE-2005-3274,4.7,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,HIGH,LOW,NONE,4.7,NVD
CVE-2005-3847,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2005-4206,6.1,MEDIUM,2,0,unknown,0,1,0,1,NETWORK,LOW,NONE,REQUIRED,7.6,NVD+ExploitDB
CVE-2006-1058,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2006-2374,5.5,MEDIUM,2,0,unknown,0,1,0,1,LOCAL,LOW,LOW,NONE,7.0,NVD+ExploitDB
CVE-2006-4342,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2006-5847,6.1,MEDIUM,2,0,unknown,0,1,0,1,NETWORK,LOW,NONE,REQUIRED,7.6,NVD+ExploitDB
CVE-2006-6811,6.5,MEDIUM,2,0,unknown,0,1,0,1,NETWORK,LOW,NONE,REQUIRED,8.0,NVD+ExploitDB
CVE-2007-2479,5.9,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,NONE,5.9,NVD
CVE-2007-2723,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2007-2237,5.5,MEDIUM,2,0,unknown,0,1,0,1,LOCAL,LOW,NONE,REQUIRED,7.0,NVD+ExploitDB
CVE-2007-4786,5.3,MEDIUM,2,0,unknown,0,0,0,0,ADJACENT_NETWORK,HIGH,NONE,NONE,5.3,NVD
CVE-2007-5460,4.6,MEDIUM,2,0,unknown,0,0,0,0,PHYSICAL,LOW,NONE,NONE,4.6,NVD
CVE-2007-5626,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
